연도,월,시도명,시군구명,읍면동명,동리명,측정소명,수심,수온,수소이온농도,용존산소,생화학적산소요구량,화학적산소요구량,부유물질,총질소,총인 
2021,6,전라북도,고창군,부안면,용산리,주진천-1,,25.9,7.8,7.7,2.6,13.8,22.8,1.606,0.063
2021,6,전라북도,고창군,아산면,구암리,주진천,,25,8.1,10.7,5.4,13.5,18.6,2.332,0.078
2021,6,전라북도,정읍시,영파동,,C정읍천,,23.4,7.6,7.5,4.5,9.2,17.2,4.701,0.077
2021,6,전라북도,완주군,삼례읍,석전리,C석탑천,,21.2,7.8,8.1,6.8,7,48.2,3.753,0.12
2021,6,전라북도,익산시,금강동,,C목천포천,,22.6,7,5.4,10.2,10,52.3,7.83,0.089
2021,6,전라북도,익산시,춘포면,오산리,C석암천,,22.1,7.3,4.5,9.6,13.5,118.5,4.507,0.231
2021,6,전라북도,군산시,비응도동,,C비응도동수로,,24.3,8.3,10.3,9.1,13.4,12.8,3.316,0.246
2021,6,전라북도,군산시,소룡동,,C소룡동수로,,24.2,8,7.8,8.7,16,24.6,3.818,0.091
2021,6,전라북도,전주시덕진구,팔복동4가,,C팔복동수로,,22.4,7.4,4.1,50,24.8,42.5,2.547,0.242
2021,6,전라북도,전주시완산구,서신동,,전주천3,,21.5,7.9,9.1,1.5,2.3,8.1,2.365,0.052
2021,6,전라북도,전주시덕진구,덕진동2가,,전주천4,,22.4,7.9,9,1.5,3.1,7.7,2.212,0.056
2021,6,전라북도,전주시덕진구,팔복동3가,,전주천5,,23.9,7.6,8.2,2.3,4.9,14.6,2.917,0.087
2021,6,전라북도,전주시완산구,다가동1가,,전주천2-1,,21.2,7.8,10.3,1.2,1.8,5.9,2.314,0.028
2021,6,전라북도,전주시완산구,동서학동,,전주천2,,19.2,8,10.3,0.3,0.3,5,2.533,0.018
2021,7,전라북도,익산시,성당면,부곡리,산북천,,27.9,8.3,8.8,6.4,11.8,75.3,3.087,0.171
2021,7,전라북도,익산시,망성면,무형리,마산천,,24.4,7.9,7.1,3.2,10.1,23.2,4.109,0.277
2021,7,전라북도,부안군,동진면,하장리,고부천2,,28.6,7.9,10.4,6.4,14.2,10.3,2.155,0.067
2021,7,전라북도,부안군,동진면,하장리,고부천3,,27.6,8.1,8.8,5.4,12.7,18.8,2.339,0.073
2021,7,전라북도,정읍시,영원면,앵성리,고부천1,,29.5,8.5,12.2,7.2,14.5,19,1.785,0.096
2021,7,전라북도,김제시,부량면,옥정리,동진강3,,27.8,7.9,7.6,3.4,9.6,15.9,2.674,0.084
2021,7,전라북도,정읍시,신태인읍,,동진강2,,30.8,8.3,9.5,3.3,8.8,18.8,1.736,0.03
2021,7,전라북도,정읍시,옹동면,산성리,동진강1,,24.7,8.1,8.3,1.4,4.4,8.2,1.419,0.014
2021,7,전라북도,정읍시,태인면,궁사리,용호천,,26.2,7.2,6,4,12.7,23.9,1.932,0.116
2021,7,전라북도,김제시,성덕면,남포리,신평천,,27,8.3,5.8,4.1,9.5,31.2,2.769,0.114
2021,7,전라북도,김제시,죽산면,대창리,원평천3,,27.6,7.7,6.2,2.9,9.5,19.7,2.46,0.096
2021,7,전라북도,김제시,봉남면,용신리,원평천1,,32.3,7.6,4.7,2.5,15.1,17.8,1.983,0.126
2021,7,전라북도,김제시,죽산면,죽산리,원평천2,,28.3,7.9,6.5,3.1,8.1,24.6,2.386,0.096
2021,7,전라북도,정읍시,공평동,,정읍천3,,27.4,8.1,8.2,3.2,8.7,12.2,1.33,0.043
2021,7,전라북도,정읍시,송산동,,정읍천1,,26.8,7.5,8.9,1.5,4.2,7.3,0.651,0.048
2021,7,전라북도,정읍시,연지동,,정읍천2,,27.1,8,9.8,1.7,4.5,7.8,1.145,0.044
2021,7,전라북도,정읍시,연지동,,천원천,,27.2,7.8,7.9,3.3,9,8.2,1.736,0.063
2021,7,전라북도,정읍시,이평면,하송리,정읍천4,,26.7,7.4,6.8,2.2,8.2,25.8,3.683,0.097
2021,7,전라북도,김제시,백구면,마산리,마산천(김제),,24.4,7.7,8.3,5.9,14.9,103.8,3.679,0.168
2021,7,전라북도,완주군,삼례읍,,삼례,,25.8,7.6,7.2,2.2,6.8,13.1,2.504,0.042
2021,7,전라북도,익산시,춘포면,인수리,익산천-1,,26.4,7.7,6.8,4.1,15.5,50.2,3.003,0.1
2021,7,전라북도,익산시,춘포면,인수리,익산천-1.1,,26.4,7.5,6.5,3.5,14.7,47.2,2.174,0.066
2021,7,전라북도,군산시,대야면,광교리,탑천,,28.5,7.2,7.3,4,10.9,20.6,2.345,0.084
2021,7,전라북도,김제시,공덕면,동계리,용암천,,24.1,7.7,6.6,5.4,15.8,29.2,5.164,0.209
2021,7,전라북도,김제시,백구면,백구리,김제,,37.4,7.8,9.4,3.5,8.2,17.9,3.251,0.067
2021,7,전라북도,전주시완산구,평화동1가,,삼천1,,26,7.7,8.4,2.7,7.2,9.6,1.431,0.155
2021,7,전라북도,전주시완산구,효자동1가,,삼천1-1,,26.3,7.8,8.6,2.2,7.1,14.4,1.32,0.126
2021,7,전라북도,전주시완산구,효자동1가,,삼천2,,27.6,7.6,8.9,2.4,8.8,12.5,1.323,0.116
2021,7,전라북도,완주군,소양면,황운리,소양천1,,21.2,7.8,9,1.7,2.6,2.3,2.301,0.022
2021,7,전라북도,완주군,용진읍,상삼리,소양천2,,22.3,7.5,8.2,2,4.5,9,2.927,0.051
2021,7,전라북도,익산시,춘포면,용연리,익산천,,25.9,8.3,6.7,2.9,9.9,19.8,2.461,0.057
2021,7,전라북도,전주시덕진구,고랑동,,전주천6,,25.7,7.3,7.9,2.3,9.7,6.4,8.121,0.082
2021,7,전라북도,전주시덕진구,전미동1가,,전주,,24.3,7.6,8.5,1.1,5.1,9.4,2.168,0.059
2021,7,전라북도,전주시완산구,대성동,,전주천1,,23.1,7.1,9.5,0.7,2.5,9.6,2.524,0.03
2021,7,전라북도,완주군,고산면,성재리,고산,,19,7.7,9.3,1.2,3.3,2.3,1.926,0.014
2021,7,전라북도,무주군,무주읍,대차리,무주남대천-1,,29.4,8.7,9.7,1.9,3.8,3.4,1.656,0.021
2021,7,전라북도,무주군,무주읍,읍내리,무주남대천,,28,8.5,8.9,1.9,3.5,3.9,1.744,0.011
2021,7,전라북도,무주군,무주읍,읍내리,무주남대천-2,,26.4,8,9.1,0.5,4,2.7,2.064,0.033
2021,7,전라북도,부안군,상서면,청림리,백천내,,23.4,6.6,7.8,1.1,3,0.6,2.69,0.008
2021,7,전라북도,무주군,안성면,진도리,구량천,,22.3,7.7,9.9,0.5,4.2,1.6,1.997,0.023
2021,7,전라북도,진안군,정천면,월평리,정자천,,22.4,7.7,9.8,0.3,3,1.4,2.244,0.012
2021,7,전라북도,진안군,진안읍,운산리,진안천,,27.3,8.1,7.5,1.2,4.7,0.2,2.318,0.049
2021,7,전라북도,진안군,진안읍,가막리,가막,,24.9,7.7,9,0.8,4.2,7.3,2.918,0.053
2021,7,전라북도,무주군,무주읍,용포리,용포,,26.9,8.1,8.5,1.8,3.6,4.3,1.436,0.011
2021,7,전라북도,진안군,용담면,송풍리,용담,,23.2,7.2,9.1,0.8,4.5,5.2,1.501,0.016
2021,7,전라북도,남원시,운봉읍,,람천1,,26.7,8.7,7.9,0.8,3.9,10.5,2.801,0.088
2021,7,전라북도,남원시,운봉읍,,람천2,,25.9,8.3,8.1,0.6,2.9,3,1.669,0.046
2021,7,전라북도,임실군,관촌면,방수리,관촌,0,27.1,7.2,8.1,1.4,3.5,12,1.981,0.056
2021,7,전라북도,임실군,운암면,학암리,운암,,25.7,7.8,7.8,1.3,7,46.3,2.32,0.094
2021,7,전라북도,정읍시,산내면,매죽리,추령천,0,28.7,8.4,9.8,1.5,3.3,5.7,2.753,0.036
2021,7,전라북도,임실군,강진면,용수리,임실,0,28.2,8.1,8.4,1.4,4,3.1,1.481,0.025
2021,7,전라북도,순창군,동계면,구미리,동계,,28.8,8.2,8.4,0.9,3.6,9.1,2.071,0.038
2021,7,전라북도,순창군,구림면,안정리,치천,,27.6,7.9,9.3,1,3.6,3.7,1.601,0.035
2021,7,전라북도,남원시,대강면,풍산리,수홍천,,24.5,7.1,8,1.2,5.3,14.8,1.695,0.065
2021,7,전라북도,순창군,유등면,유촌리,옥택천,,27.9,7.2,9.3,1.1,4.9,6.9,1.036,0.054
2021,7,전라북도,순창군,적성면,고원리,적성,,26,8,7.8,1.6,5.8,17.7,2.125,0.064
2021,7,전라북도,남원시,대강면,월탄리,대강,0,30,8,9.7,2.5,6.1,16.7,1.443,0.1
2021,7,전라북도,장수군,산서면,사상리,오수천-1,,24.3,6.9,8.2,1.4,5.7,10.5,2.259,0.134
2021,7,전라북도,남원시,덕과면,사율리,율천,,28,7,8.5,2,6.2,17,1.43,0.113
2021,7,전라북도,남원시,사매면,서도리,월평천(계수천),,27.1,7,8.4,2.5,6.3,8.4,1.909,0.126
2021,7,전라북도,순창군,동계면,서호리,오수천,0,30.1,8.2,9.8,2,5.9,13.9,1.546,0.112
2021,7,전라북도,임실군,삼계면,후천리,후곡천,,28.7,7.2,7.9,1.3,5.8,8.2,1.542,0.108
2021,7,전라북도,남원시,산동면,월석리,요천A,0,26.2,7.7,8.5,1,2.6,3.8,1.605,0.027
2021,7,전라북도,남원시,금지면,창산리,요천,,26,7.8,7.8,1.4,5,8.1,2.446,0.026
2021,7,전라북도,남원시,송동면,세전리,요천-1,0,28.5,8.1,8.7,1.8,5,12.5,1.91,0.073
2021,7,전라북도,고창군,부안면,용산리,주진천-1,,28.9,8.2,9.7,3.8,8.9,26.2,1.372,0.066
2021,7,전라북도,고창군,아산면,구암리,주진천,,29.4,8.1,7.7,5.7,10.9,21.2,2.037,0.068
2021,7,전라북도,정읍시,영파동,,C정읍천,,25.7,7.8,7.2,4.3,8.6,13.7,4.739,0.049
2021,7,전라북도,완주군,삼례읍,석전리,C석탑천,,24.3,7.8,7.5,4,6.4,18.2,2.66,0.062
2021,7,전라북도,익산시,금강동,,C목천포천,,25.4,7.2,5.2,4.2,7.8,28.5,7.493,0.04
2021,7,전라북도,익산시,춘포면,오산리,C석암천,,25.7,7.6,4.2,4.9,9.9,76.5,3.013,0.1
2021,7,전라북도,군산시,비응도동,,C비응도동수로,,25.6,7.9,5.4,4.9,8.8,9,1.815,0.08
2021,7,전라북도,군산시,소룡동,,C소룡동수로,,26.2,7.8,5.8,4.7,15.8,11.5,3.519,0.115
2021,7,전라북도,전주시덕진구,팔복동4가,,C팔복동수로,,25.6,8,3.4,6.9,14.3,12.4,0.579,0.164
2021,7,전라북도,전주시완산구,서신동,,전주천3,,25.7,7.6,9,1.8,4,10.3,2.307,0.09
2021,7,전라북도,전주시덕진구,덕진동2가,,전주천4,,27,7.7,8.2,2.8,5.4,8.8,2.21,0.103
2021,7,전라북도,전주시덕진구,팔복동3가,,전주천5,,28.8,7.6,7,3.5,7.6,8.6,2.317,0.108
2021,7,전라북도,전주시완산구,다가동1가,,전주천2-1,,25.3,7.8,9.2,1.2,3.8,7.6,2.305,0.052
2021,7,전라북도,전주시완산구,동서학동,,전주천2,,23,7.8,9.2,0.9,3.3,6.9,2.252,0.03
2021,8,전라북도,익산시,성당면,부곡리,산북천,,28,7.9,7.3,4.2,9.9,33.8,2.095,0.124
2021,8,전라북도,익산시,망성면,무형리,마산천,,28.3,7.7,3.2,4.6,8.3,54,3.499,0.439
2021,8,전라북도,부안군,동진면,하장리,고부천2,,29.1,7.5,6,4.1,9.4,67.3,2.447,0.197
2021,8,전라북도,부안군,동진면,하장리,고부천3,,27.8,7.8,7.7,3.7,11.3,34.8,1.796,0.154
2021,8,전라북도,정읍시,영원면,앵성리,고부천1,,27.5,6.9,5.5,3.3,9.9,148.6,2.639,0.172
2021,8,전라북도,김제시,부량면,옥정리,동진강3,,26.6,7.6,7.1,2.7,8.7,26.9,2.117,0.131
2021,8,전라북도,정읍시,신태인읍,,동진강2,,29.3,8.2,10,2.7,6.5,14.8,1.477,0.069
2021,8,전라북도,정읍시,옹동면,산성리,동진강1,,24.8,8.6,8.2,2,5.2,6.8,1.647,0.012
2021,8,전라북도,정읍시,태인면,궁사리,용호천,,26.7,7.5,6.6,1.7,8.1,29.1,1.75,0.154
2021,8,전라북도,김제시,성덕면,남포리,신평천,,26.6,8.5,7.9,2.1,6.3,18.2,1.64,0.052
2021,8,전라북도,김제시,죽산면,대창리,원평천3,,27.7,7.6,5.9,2.9,9.4,23.8,1.943,0.16
2021,8,전라북도,김제시,봉남면,용신리,원평천1,,29.9,8.2,10.4,3.9,9.4,16.2,0.879,0.05
2021,8,전라북도,김제시,죽산면,죽산리,원평천2,,28.3,9,9.1,2.7,8.1,18.5,1.228,0.069
2021,8,전라북도,정읍시,공평동,,정읍천3,,28.2,7.3,7.6,3,4.6,14,2.243,0.097
2021,8,전라북도,정읍시,송산동,,정읍천1,,27.1,7.1,8,1.7,2.6,2,1.311,0.047
2021,8,전라북도,정읍시,연지동,,정읍천2,,30.2,7.8,10.9,1.6,3.5,6,2.825,0.06
2021,8,전라북도,정읍시,연지동,,천원천,,26.9,7.4,8.2,2.9,6.3,15.8,2.326,0.122
2021,8,전라북도,정읍시,이평면,하송리,정읍천4,,26.3,7.4,6.9,1.9,7.6,18.9,2.925,0.097
2021,8,전라북도,김제시,백구면,마산리,마산천(김제),,32.8,8.7,12,4.4,8.3,16,2.167,0.179
2021,8,전라북도,완주군,삼례읍,,삼례,,26.1,7.7,7.4,2.5,9.6,6.1,6.288,0.055
2021,8,전라북도,익산시,춘포면,인수리,익산천-1,,26.3,7.8,8.1,2.4,9.4,29,1.335,0.124
2021,8,전라북도,익산시,춘포면,인수리,익산천-1.1,,25.8,7.8,8.1,2.3,8.5,44.4,1.244,0.098
2021,8,전라북도,군산시,대야면,광교리,탑천,,28,7.1,6.8,2.4,8.4,25.2,1.835,0.085
2021,8,전라북도,김제시,공덕면,동계리,용암천,,31.4,8.2,10.2,3.5,8.8,18.6,3.305,0.171
2021,8,전라북도,김제시,백구면,백구리,김제,,27.8,7.5,9.5,3.6,9.2,42.8,3.224,0.113
2021,8,전라북도,전주시완산구,평화동1가,,삼천1,,30.1,7.5,9.1,1.7,3.9,8.4,2.088,0.079
2021,8,전라북도,전주시완산구,효자동1가,,삼천1-1,,29.8,7.6,9.5,1,3.8,3.6,2.72,0.074
2021,8,전라북도,전주시완산구,효자동1가,,삼천2,,29.9,7.7,6.8,1.5,4.4,8.4,2.186,0.096
2021,8,전라북도,완주군,소양면,황운리,소양천1,,30.4,7.6,9.8,1.6,2.3,3.9,1.443,0.021
2021,8,전라북도,완주군,용진읍,상삼리,소양천2,,29.7,7.6,10.3,2.6,4.1,20.6,3.291,0.075
2021,8,전라북도,익산시,춘포면,용연리,익산천,,26.5,8.1,8,2.1,6.1,18.2,1.596,0.074
2021,8,전라북도,전주시덕진구,고랑동,,전주천6,,27.6,7.4,9.1,4.3,11.4,7.5,8.796,0.101
2021,8,전라북도,전주시덕진구,전미동1가,,전주,,27.3,7.7,9.7,1.9,6.1,6.7,1.61,0.092
2021,8,전라북도,전주시완산구,대성동,,전주천1,,27.8,7.9,10.7,0.7,1.8,3.2,2.173,0.024
2021,8,전라북도,완주군,고산면,성재리,고산,,23.1,8.6,8.4,1.3,3.4,3.3,2.215,0.018
2021,8,전라북도,무주군,무주읍,대차리,무주남대천-1,,20.4,7.9,8.9,0.9,3.3,2.6,1.473,0.025
2021,8,전라북도,무주군,무주읍,읍내리,무주남대천,,20.2,7.4,9.1,0.7,3.1,2,1.514,0.023
2021,8,전라북도,무주군,무주읍,읍내리,무주남대천-2,,26.6,8.2,9.7,0.7,4.2,3.9,1.479,0.026
2021,8,전라북도,부안군,상서면,청림리,백천내,,25.9,6.7,7.9,0.9,1.4,0.4,2.39,0.007
2021,8,전라북도,무주군,안성면,진도리,구량천,,25,7.9,10.8,0.6,3.7,2.4,1.862,0.028
2021,8,전라북도,진안군,정천면,월평리,정자천,,25.6,7.7,8.3,0.5,3,2.6,1.244,0.012
2021,8,전라북도,진안군,진안읍,운산리,진안천,,27.1,8,7.4,1.2,3.1,3.2,1.719,0.034
2021,8,전라북도,진안군,진안읍,가막리,가막,,26.8,7.8,10.3,0.7,4.5,7.2,1.952,0.046
2021,8,전라북도,무주군,무주읍,용포리,용포,,22.9,8.4,8.3,1,5.7,18.4,1.568,0.02
2021,8,전라북도,진안군,용담면,송풍리,용담,,19.5,7.1,10.3,0.4,4,2.8,1.552,0.015
2021,8,전라북도,남원시,운봉읍,,람천1,,29.1,8.6,8.2,2.1,5.8,4.7,1.666,0.104
2021,8,전라북도,남원시,운봉읍,,람천2,,28.7,8.8,8,1.8,4.7,2.7,1.588,0.091
2021,8,전라북도,임실군,관촌면,방수리,관촌,,25.9,7.2,8.4,0.9,3.4,4.8,1.358,0.03
2021,8,전라북도,임실군,운암면,학암리,운암,,23.8,7.6,8.6,0.9,3.7,4.6,2.023,0.04
2021,8,전라북도,정읍시,산내면,매죽리,추령천,,28.3,8.3,9.1,0.9,2.9,3.5,1.413,0.026
2021,8,전라북도,임실군,강진면,용수리,임실,,28.9,8.5,7.8,1.8,6.4,4.1,1.219,0.028
2021,8,전라북도,순창군,동계면,구미리,동계,,26.7,8.2,8,1.9,5.8,9.7,0.67,0.041
2021,8,전라북도,순창군,구림면,안정리,치천,,27,7.7,9.3,1.7,3.5,2.9,0.852,0.032
2021,8,전라북도,남원시,대강면,풍산리,수홍천,,23.5,7.1,7.7,1.3,4.2,24,0.58,0.068
2021,8,전라북도,순창군,유등면,유촌리,옥택천,,26,7.1,9.1,1.6,3.8,5.3,0.613,0.048
2021,8,전라북도,순창군,적성면,고원리,적성,,27.8,8.4,7.5,2,5.4,11.8,0.953,0.056
2021,8,전라북도,남원시,대강면,월탄리,대강,,27.8,7.5,8.4,2.2,6.2,16.6,1.095,0.108
2021,8,전라북도,장수군,산서면,사상리,오수천-1,,23.8,7.2,8,1.4,4.9,9.8,1.295,0.093
2021,8,전라북도,남원시,덕과면,사율리,율천,,26.4,7.3,7.7,1.8,5.3,14.7,0.955,0.113
2021,8,전라북도,남원시,사매면,서도리,월평천(계수천),,25.2,7.1,7.8,2.5,5.3,11.7,1.346,0.158
2021,8,전라북도,순창군,동계면,서호리,오수천,,27.5,7.5,8.4,1.4,5.7,24.9,1.209,0.184
2021,8,전라북도,임실군,삼계면,후천리,후곡천,,26.8,7.4,8.2,1.7,4.7,6.1,1.31,0.098
2021,8,전라북도,남원시,산동면,월석리,요천A,,25,7.7,8.7,1,3.2,3.9,1.138,0.024
2021,8,전라북도,남원시,금지면,창산리,요천,,29.2,8.3,7.8,2,3.9,4.2,1.718,0.034
2021,8,전라북도,남원시,송동면,세전리,요천-1,,26.8,8,8.1,2,5,30.8,1.632,0.109
2021,8,전라북도,고창군,부안면,용산리,주진천-1,,29.6,8.3,7.7,3.1,7.1,11.6,1.288,0.07
2021,8,전라북도,고창군,아산면,구암리,주진천,,29.2,8.1,9.4,3.7,6.8,13.5,1.529,0.05
2021,8,전라북도,정읍시,영파동,,C정읍천,,26.1,8.2,7.4,2.3,8.6,33.3,2.212,0.136
2021,8,전라북도,완주군,삼례읍,석전리,C석탑천,,25.1,7.9,8.1,2.1,6.2,52.1,1.812,0.127
2021,8,전라북도,익산시,금강동,,C목천포천,,26.4,7.2,5.6,3.2,7.6,29.7,5.09,0.067
2021,8,전라북도,익산시,춘포면,오산리,C석암천,,26.2,7.4,4.6,3.7,10,53.3,2.085,0.165
2021,8,전라북도,군산시,비응도동,,C비응도동수로,,28.8,7.7,6.6,6.4,15.9,14.2,3.58,0.296
2021,8,전라북도,군산시,소룡동,,C소룡동수로,,26.5,8.1,6.3,2.9,13.3,192.3,2.599,0.125
2021,8,전라북도,전주시덕진구,팔복동4가,,C팔복동수로,,27,8.4,6.5,8,11.4,25.9,1.191,0.09
2021,8,전라북도,전주시완산구,서신동,,전주천3,,28.3,8.1,10.5,1.3,3.2,11.6,2.203,0.093
2021,8,전라북도,전주시덕진구,덕진동2가,,전주천4,,30,7.8,9.3,1.2,3.3,3,1.752,0.089
2021,8,전라북도,전주시덕진구,팔복동3가,,전주천5,,30.6,7.6,7.4,1.5,4.4,7.1,2.216,0.104
2021,8,전라북도,전주시완산구,다가동1가,,전주천2-1,,29.2,8,9.8,0.9,2.5,5.8,1.702,0.052
2021,8,전라북도,전주시완산구,동서학동,,전주천2,,26.9,7.8,9.3,0.5,2,2.7,1.875,0.038
2021,9,전라북도,익산시,성당면,부곡리,산북천,,23.6,7.9,8.8,6,11.9,37.6,2.664,0.178
2021,9,전라북도,익산시,망성면,무형리,마산천,,25.1,8.3,7.8,1.9,6.3,6.5,3.268,0.327
2021,9,전라북도,부안군,동진면,하장리,고부천2,,25.4,7.2,6.5,1.6,8.4,95.4,2.091,0.234
2021,9,전라북도,부안군,동진면,하장리,고부천3,,24,7.7,5.4,2.6,9.4,51.4,2.143,0.229
2021,9,전라북도,정읍시,영원면,앵성리,고부천1,,24.7,7.3,8.1,1.2,8.7,62.7,1.881,0.191
2021,9,전라북도,김제시,부량면,옥정리,동진강3,,23.8,7.9,8.5,1.8,6.6,19.3,3.01,0.09
2021,9,전라북도,정읍시,신태인읍,,동진강2,,23.5,7.7,7.8,2.3,13.9,80.6,2.509,0.464
2021,9,전라북도,정읍시,옹동면,산성리,동진강1,,22.3,8,8.4,1.1,8,33.4,2.039,0.171
2021,9,전라북도,정읍시,태인면,궁사리,용호천,,22.2,7.4,7.9,0.7,7.2,50,3.534,0.142
2021,9,전라북도,김제시,성덕면,남포리,신평천,,24.4,7.7,6.6,1.5,9.4,50.1,1.684,0.226
2021,9,전라북도,김제시,죽산면,대창리,원평천3,,24.4,8.2,9.7,3,9.9,39,1.967,0.184
2021,9,전라북도,김제시,봉남면,용신리,원평천1,,23.9,7.7,7.9,2,12.4,47.4,2.068,0.347
2021,9,전라북도,김제시,죽산면,죽산리,원평천2,,24.1,7.9,7.3,1.1,8.2,58.1,1.92,0.189
2021,9,전라북도,정읍시,공평동,,정읍천3,,22.7,7.3,8.8,0.7,4.5,16.8,3.114,0.08
